,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
261,14284,-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,158064.01,NEAR OCEAN
262,9733,-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,264190.0,<1H OCEAN
263,6863,-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,213800.0,<1H OCEAN
264,4596,-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,243838.0,<1H OCEAN
265,6785,-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,8.058,447947.39,<1H OCEAN
266,16230,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,78553.0,INLAND
267,14389,-117.23,32.74,16.0,1953.0,404.0,798.0,385.0,4.8167,281015.02,NEAR OCEAN
268,13061,-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,161662.0,INLAND
269,6260,-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,167069.0,<1H OCEAN
270,9872,-121.83,36.61,26.0,3723.0,789.0,2563.0,747.0,3.4531,198345.0,<1H OCEAN
271,20201,-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,293729.12,NEAR OCEAN
272,8489,-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,160394.0,<1H OCEAN
273,20476,-118.74,34.26,27.0,3467.0,545.0,1798.0,493.0,4.8717,229575.01,<1H OCEAN
274,7419,-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,130093.0,<1H OCEAN
275,10821,-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,242172.01,<1H OCEAN
276,2590,-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,73132.0,NEAR OCEAN
277,12677,-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,154693.0,INLAND
278,13507,-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,93319.0,INLAND
279,20503,-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,429544.47,<1H OCEAN
280,7681,-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,216178.0,<1H OCEAN
281,3519,-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,240360.02,<1H OCEAN
282,13198,-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,132584.0,INLAND
283,14755,-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,89520.0,NEAR OCEAN
284,3470,-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,201465.0,<1H OCEAN
285,20543,-121.74,38.55,33.0,6861.0,1820.0,3717.0,1767.0,1.7311,93293.0,INLAND
286,12223,-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,168375.0,INLAND
287,17655,-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,253811.0,<1H OCEAN
288,638,-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,148416.0,NEAR BAY
289,20230,-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,258259.0,NEAR OCEAN
290,7568,-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,142797.0,<1H OCEAN
291,13289,-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,134448.0,INLAND
292,11616,-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,208371.0,<1H OCEAN
293,6916,-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,400197.37,<1H OCEAN
294,11179,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,184013.0,<1H OCEAN
295,10238,-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,291733.01,<1H OCEAN
296,6758,-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,327730.01,<1H OCEAN
297,19461,-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,278091.0,INLAND
298,8444,-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,313095.03,<1H OCEAN
299,9763,-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,232641.0,<1H OCEAN
300,17073,-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,336830.25,NEAR BAY
301,15047,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,270839.0,<1H OCEAN
302,10998,-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,341974.04,<1H OCEAN
303,2727,-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,59151.0,INLAND
304,3767,-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,296255.08,<1H OCEAN
305,16721,-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,218859.0,<1H OCEAN
306,8340,-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,243047.0,<1H OCEAN
307,16413,-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,106744.0,INLAND
308,16214,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,85785.0,INLAND
309,9236,-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,79742.0,INLAND
310,8931,-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,411087.34,<1H OCEAN
311,2591,-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,87309.0,NEAR OCEAN
312,12199,-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,190721.08,<1H OCEAN
313,3359,-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,62265.0,INLAND
314,17261,-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,302379.02,NEAR OCEAN
315,2751,-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,69317.0,INLAND
316,6755,-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,440363.46,<1H OCEAN
317,19302,-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,259040.0,<1H OCEAN
318,4105,-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,440355.46,<1H OCEAN
319,4977,-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,154061.0,<1H OCEAN
320,12824,-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,168275.0,INLAND
321,14560,-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,283397.07,NEAR OCEAN
322,19106,-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,212200.0,<1H OCEAN
323,6604,-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,255328.0,<1H OCEAN
324,2549,-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,81454.0,NEAR OCEAN
325,4081,-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,257595.0,<1H OCEAN
326,3011,-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,104177.0,INLAND
327,17094,-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,351716.05,NEAR OCEAN
328,15,-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,157375.0,NEAR BAY
329,6961,-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,193414.0,<1H OCEAN
330,10146,-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,234128.0,<1H OCEAN
331,12320,-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,84461.0,INLAND
332,11143,-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,192719.0,<1H OCEAN
333,18955,-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,160015.0,INLAND
334,5193,-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,120993.01,<1H OCEAN
335,20397,-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,255524.04,<1H OCEAN
336,12825,-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,112480.0,INLAND
337,7546,-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,129557.0,<1H OCEAN
338,662,-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,165818.0,NEAR BAY
339,18078,-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN
340,2619,-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,90166.0,NEAR OCEAN
341,3409,-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,220621.0,<1H OCEAN
342,15338,-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,153231.0,NEAR OCEAN
343,10468,-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,285082.04,<1H OCEAN
344,3509,-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,223622.0,<1H OCEAN
345,18819,-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,119737.0,INLAND
346,19088,-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,202983.0,<1H OCEAN
347,3261,-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,171640.0,INLAND
348,13561,-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,283478.05,INLAND
349,5238,-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,94440.0,<1H OCEAN
350,13510,-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,118178.01,INLAND
351,8188,-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,308519.07,NEAR OCEAN
352,17448,-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,170176.0,NEAR OCEAN
353,19987,-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,98505.0,INLAND
354,5380,-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,375515.12,<1H OCEAN
355,3270,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,126107.0,<1H OCEAN
356,11487,-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,199987.0,<1H OCEAN
357,14047,-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,164502.0,NEAR OCEAN
358,13831,-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,204194.0,INLAND
359,15834,-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,492033.91,NEAR BAY
360,19451,-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,123361.0,INLAND
361,11423,-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,229753.0,<1H OCEAN
362,20169,-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,266482.06,NEAR OCEAN
363,11093,-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,273856.0,<1H OCEAN
364,16178,-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,271019.01,NEAR BAY
365,19482,-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,161185.0,INLAND
366,13802,-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,187066.0,INLAND
367,1295,-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,147235.0,INLAND
368,19172,-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,246046.0,<1H OCEAN
369,4618,-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,366326.11,<1H OCEAN
370,2326,-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,80967.0,INLAND
371,17542,-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,188171.0,<1H OCEAN
372,15092,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,144379.0,<1H OCEAN
373,19625,-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,108709.0,INLAND
374,9521,-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,110578.0,<1H OCEAN
375,15610,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,246919.0,<1H OCEAN
376,17177,-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,380262.09,NEAR OCEAN
377,3619,-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,163735.0,<1H OCEAN
378,17347,-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,215707.03,<1H OCEAN
379,8465,-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,184444.0,<1H OCEAN
380,9014,-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,350432.21,NEAR OCEAN
381,5285,-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,445078.26,<1H OCEAN
382,12249,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,98430.0,INLAND
383,16539,-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,79352.0,INLAND
384,7156,-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,150006.0,<1H OCEAN
385,10702,-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,112652.0,<1H OCEAN
386,6676,-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,283797.0,INLAND
387,12820,-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,98981.0,INLAND
388,1275,-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,169793.0,INLAND
389,58,-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,189463.1,NEAR BAY
390,1316,-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,129549.0,INLAND
391,17629,-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,259398.0,<1H OCEAN
392,15659,-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,331376.14,NEAR BAY
393,18491,-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,219629.0,INLAND
394,4686,-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,317338.09,<1H OCEAN
395,17180,-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,378823.17,NEAR OCEAN
396,13277,-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,142933.0,INLAND
397,4641,-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,239595.0,<1H OCEAN
398,14252,-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,135450.0,NEAR OCEAN
399,10767,-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,411884.2,<1H OCEAN
400,15952,-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,412112.12,NEAR BAY
401,3885,-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,263983.0,<1H OCEAN
402,19511,-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,102622.0,INLAND
403,4843,-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,201200.0,<1H OCEAN
404,9659,-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,61139.0,INLAND
405,7736,-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,167738.0,<1H OCEAN
406,10118,-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,260782.0,<1H OCEAN
407,19449,-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,137997.0,INLAND
408,8977,-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,353342.04,<1H OCEAN
409,15274,-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,196873.01,NEAR OCEAN
410,9693,-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,153046.0,<1H OCEAN
411,3198,-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,100034.0,INLAND
412,13851,-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,86254.99,INLAND
413,11467,-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,208807.0,<1H OCEAN
414,7678,-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,236622.0,<1H OCEAN
415,9782,-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,144225.0,<1H OCEAN
416,7796,-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,198981.0,<1H OCEAN
417,22,-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,181911.0,NEAR BAY
418,17031,-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,303056.02,NEAR OCEAN
419,4091,-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,306036.02,<1H OCEAN
420,19416,-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,153028.0,INLAND
421,18744,-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,115988.0,INLAND
422,16784,-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,274086.0,NEAR OCEAN
423,19165,-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,171933.0,<1H OCEAN
424,4197,-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,230251.02,<1H OCEAN
425,17415,-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,151965.0,NEAR OCEAN
426,4943,-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,199494.0,<1H OCEAN
427,15295,-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,206552.01,NEAR OCEAN
428,16498,-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,111777.0,INLAND
429,14401,-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,288138.0,NEAR OCEAN
430,9684,-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,223321.04,<1H OCEAN
431,3591,-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,238292.04,<1H OCEAN
432,14301,-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,163572.0,NEAR OCEAN
433,7150,-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,150515.0,<1H OCEAN
434,15289,-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,236780.14,NEAR OCEAN
435,11311,-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,218889.0,<1H OCEAN
436,9432,-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,246839.0,NEAR OCEAN
437,10320,-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,311802.0,<1H OCEAN
438,6191,-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,154933.0,<1H OCEAN
439,381,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,159517.0,NEAR BAY
440,18601,-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,344401.03,NEAR OCEAN
441,7022,-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,180896.0,<1H OCEAN
442,7324,-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,144494.0,<1H OCEAN
443,6219,-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,236425.0,<1H OCEAN
444,13228,-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,180085.01,INLAND
445,4669,-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,223746.0,<1H OCEAN
446,17841,-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,217444.0,<1H OCEAN
447,16054,-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,402669.15,NEAR BAY
448,2017,-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,54961.99,INLAND
449,9516,-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,137213.0,<1H OCEAN
450,20289,-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,223238.0,NEAR OCEAN
451,1978,-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,144612.0,INLAND
452,2445,-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,68325.97,INLAND
453,3120,-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,115311.0,INLAND
454,18939,-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,204949.0,NEAR BAY
455,17189,-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,369817.04,NEAR OCEAN
456,7812,-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,193517.0,<1H OCEAN
457,15009,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,204897.0,<1H OCEAN
458,13504,-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,88260.0,INLAND
459,12769,-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,98241.0,INLAND
460,6779,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,256958.0,<1H OCEAN
461,7760,-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,176761.0,<1H OCEAN
462,16897,-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,276735.01,NEAR OCEAN
463,14522,-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,184951.0,<1H OCEAN
464,9216,-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,78447.0,INLAND
465,14462,-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,334879.18,NEAR OCEAN
466,5840,-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,255513.05,<1H OCEAN
467,5591,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,347539.0,<1H OCEAN
468,11755,-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,297090.01,INLAND
469,9837,-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,239399.0,NEAR OCEAN
470,14529,-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,235887.01,<1H OCEAN
471,3796,-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,286793.02,<1H OCEAN
472,10129,-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,284453.01,<1H OCEAN
473,12549,-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,88663.0,INLAND
474,2912,-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,87532.0,INLAND
475,19656,-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,83152.0,INLAND
476,4678,-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,500001.0,<1H OCEAN
477,6732,-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,497662.97,<1H OCEAN
478,15441,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,137881.0,<1H OCEAN
479,3507,-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,218084.0,<1H OCEAN
480,8789,-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,462290.46,NEAR OCEAN
481,14711,-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,189745.0,NEAR OCEAN
482,13905,-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,73830.0,INLAND
483,10533,-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,319520.02,<1H OCEAN
484,5333,-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,390513.15,<1H OCEAN
485,3054,-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,58006.0,INLAND
486,17848,-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,316333.03,<1H OCEAN
487,1886,-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,109093.0,INLAND
488,1072,-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,83459.0,INLAND
489,5108,-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,159403.0,<1H OCEAN
490,2261,-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,105497.0,INLAND
491,10839,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,462315.57,<1H OCEAN
492,2263,-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,58445.0,INLAND
493,11797,-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,111651.0,INLAND
494,367,-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,311734.11,NEAR BAY
495,17316,-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,245526.0,NEAR OCEAN
496,14066,-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,188972.0,NEAR OCEAN
497,13122,-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,143298.0,INLAND
498,3845,-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,204284.0,<1H OCEAN
499,10331,-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,299015.0,<1H OCEAN
500,15190,-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,274702.01,<1H OCEAN
501,6890,-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,234785.0,<1H OCEAN
502,11287,-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,205418.0,<1H OCEAN
503,8089,-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,191001.0,NEAR OCEAN
504,14,-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,169123.0,NEAR BAY
505,6920,-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,226449.1,<1H OCEAN
506,4023,-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,214029.0,<1H OCEAN
507,10066,-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,87413.99,INLAND
508,7824,-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,201410.0,<1H OCEAN
509,2589,-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,78072.0,NEAR OCEAN
510,12343,-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,150249.0,INLAND
511,19019,-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,132978.0,INLAND
512,23,-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,169085.0,NEAR BAY
513,1182,-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,97229.0,INLAND
514,16208,-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,70514.0,INLAND
515,10418,-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,263206.03,NEAR OCEAN
516,2433,-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,62331.0,INLAND
517,4991,-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,137393.0,<1H OCEAN
518,14965,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,167592.0,<1H OCEAN
519,15523,-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,141906.0,<1H OCEAN
520,11551,-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,197582.0,<1H OCEAN
